,Year,Country Name,Medal,Host,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Air transport, passengers carried",Cereal production (metric tons),Cereal yield (kg per hectare),DEC alternative conversion factor (LCU per US$),Discrepancy in expenditure estimate of GDP (current LCU),Exports of goods and services (% of GDP),Exports of goods and services (current US$),External balance on goods and services (% of GDP),External balance on goods and services (current LCU),External balance on goods and services (current US$),Fixed telephone subscriptions,Fixed telephone subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)",GDP deflator (base year varies by country),GDP growth (annual %),GDP per capita (constant 2010 US$),General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),"Immunization, DPT (% of children ages 12-23 months)","Inflation, GDP deflator (annual %)",Land area (sq. km),Lower secondary school starting age (years),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Mobile cellular subscriptions,Number of infant deaths,"Population ages 25-29, female (% of female population)","Population ages 30-34, female (% of female population)","Population ages 35-39, female (% of female population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),"Population, female (% of total)","Preprimary education, duration (years)",Primary school starting age (years),Rural population (% of total population),Rural population growth (annual %),"Secondary education, duration (years)","Total reserves (includes gold, current US$)"
184,1996,Czech Republic,11    ,0,46.0005760625488,19.5492841325906,1393600.0,6661644.0,4192.7,27.1452,0.0,38.3168292873398,25666821390.1537,-4.85959186995626,-88364000000.0,-3255234811.31102,2817215.0,27.27791714,2.14266287582651,1435279128.15383,65.70417435721029,4.22281457200553,14047.843319868201,19.6521336470257,35.5955590312493,97.0,9.97328680335745,77270.0,10.0,2.46893648966942,1.6876536240272502,85.2354424662477,1.87270330903582,6.86939785997869,0.6714513819425029,1.65731115603259,0.4720030874572779,0.7527542496359741,12.295621044082802,6.38756804167413,0.30405090957555897,2.3702548476572596,0.410588957092134,0.38181918255515596,0.38197059323341204,13.464827580376598,200315.0,644.0,6.508603893082809,6.17411405024641,6.37767651557604,133.496065743497,-0.11638129923463,1189927.0,15.4813512431897,51.395657572062,3.0,6.0,25.487,0.39495246116317206,8.0,13084766354.7406
185,1996,Kazakhstan,11    ,0,57.35294147356,11.3502465158985,568000.0,11210020.0,722.5,67.303333333,8e-05,35.2688049307021,7418919320.526071,-0.7359634263033921,-10419400000.0,-154812540.24146798,1916592.0,12.50538623,5.4051849701695796,1137000000.0,34.364421191350495,0.500000002073534,3814.4993269540705,12.9111452398683,20.5254926064968,95.0,38.899631146546895,2699700.0,11.0,0.491526868317011,0.527711528946859,33.4654839527088,9.43437574145523,54.8440138913054,0.0657530157975809,1.25391222175723,0.356448605489178,0.0884857031695883,11.1989752876688,0.9504463279265308,0.4070246580384871,1.8548218123886002,0.165570110734386,0.442694534695784,0.0458659795042791,3.1575069949268597,9798.0,12065.0,7.21288009315208,7.83285688352584,7.7406577824640195,5.7702315072045005,-1.5145580642147698,1114378.0,12.7872761795216,51.6026075585013,4.0,7.0,44.056999999999995,-1.56448049934762,7.0,1960072969.4211898
186,1996,Greece,8    ,0,46.872473829583996,22.124140799212302,6396000.0,4890858.0,3710.3,0.7064,-100.0,14.286957269307699,20839186296.7157,-8.92231890089145,-9193257900.0,-13014238250.2831,5328794.0,49.53162041,0.7253450578974749,1058000000.0,63.0884608002664,2.8621288464529298,20389.318015386598,17.607825933514302,23.3538691957757,90.0,7.63570000948354,128900.0,12.0,3.13499037576366,5.750271989287809,71.4026278349653,1.56414762741652,16.9001590091221,1.3825424721733999,4.353502385136831,0.332245376182107,0.929784919240104,25.462381789271102,3.81286354401492,5.33661740558292,2.6453480281650896,7.06145111463639,0.622721326987838,1.32232612507306,18.9954356961955,532000.0,780.0,7.765029494683651,7.282623496136679,7.24224936372817,82.30256012412721,0.44067053086068,3133137.0,40.8828722348017,50.2837402373682,2.0,6.0,27.761,0.00933795115503665,6.0,18782300409.9801
187,1996,Sweden,8    ,0,57.1649435878875,27.4477498884948,9879000.0,5954200.0,4893.6,6.706,0.0,36.8333743093386,106118401431.554,6.1779738875014605,119360000000.0,17798985982.7021,6032000.0,68.16265925,1.9062161418144599,5491883747.97059,79.3751384014169,1.51786123912999,38198.0195514511,25.8898823772984,20.4052742588735,99.0,1.03930775209801,410340.0,13.0,6.41104010356809,1.7382532083727802,82.7346225864083,4.13326812198068,2.12532614408506,1.80678762752931,1.04199858609597,0.844798824425499,0.9021580059071049,10.854337310023599,7.5787081891382595,0.577993597571091,1.4156677575619299,0.718617506397024,0.4739198134171239,0.307182275189346,4.906540367679161,2492000.0,390.0,6.82471233909901,6.81072119123355,6.46850708650524,21.5455427206707,0.159147080582875,1155126.0,15.5701804932985,50.584873543601105,4.0,7.0,16.086,-0.398806286729132,6.0,20843371278.9107
188,1996,Kenya,8    ,0,96.1133954142001,5.29155839789978,778600.0,2669157.0,1402.6,57.1149,4519900600.0,25.2006019494243,3035628835.90797,-6.910906804961639,-47546900600.0,-832478050.386151,266780.0,0.94649074,0.902160125818836,108672931.624341,36.141272581615794,4.14683926716712,871.4299536147349,15.1805673853703,15.003822685531098,87.0,41.988773910690604,569140.0,12.0,4.954508042922559,8.92405075270427,41.988448059609205,0.782316535907898,0.212031611698587,0.0474595288286182,5.7053945219205495,5.67793327650087,40.6319084226117,12.4251354748565,3.52523605376219,16.088595072448097,7.150110049424231,1.84023937266622,6.321810604308929,8.52422990519397,17.2660835241383,2826.0,73786.0,7.564224299403381,6.05224252505773,4.84081510306456,49.4566082159047,2.88799130627553,1842090.0,35.2245224126586,50.300693864098704,3.0,6.0,81.421,2.5006372542248196,6.0,775927061.901662
189,1996,Switzerland,7    ,0,48.209274593264595,21.9372612139083,10468300.0,1317471.0,6706.8,1.236,0.0,41.7408536888844,137783088673.139,3.81154185093402,15550836400.0,12581582847.8964,4571000.0,64.74840831,1.32476585168018,4372941966.48894,89.46530213944159,0.5400276048691811,61833.0071108105,12.2544718052482,25.4516601078878,89.0,0.162231875825626,39528.0,13.0,2.5912510669350297,2.93185458822988,86.2222049377152,3.1386400495586604,2.2293444466864396,2.45364023993908,1.25267601542097,0.994483159521109,1.1177600842234798,11.186543995349698,3.5910908532835,1.2672739943950502,2.20832086220002,0.988228727618275,0.489011975725988,0.971547295018543,6.3692505132952,662713.0,407.0,7.71464579710081,8.35954439123959,7.655160558934259,178.90735681036202,0.441636406706345,1054256.0,20.275249489443603,51.1623062274179,2.0,7.0,26.473000000000003,0.634496468920531,7.0,69182548660.6259
190,1996,Norway,7    ,0,55.010111502488606,24.630070433796895,12727300.0,1345340.0,4026.3,6.4498,0.0,39.9429387943189,65313808180.0986,8.76436604507437,92434000000.0,14331297094.4836,2484000.0,56.63537965,1.94414761022753,3179027080.1571198,54.0923825770693,5.02799544707212,73626.1577612754,20.501736583552802,22.662344250310802,97.0,4.26149733951127,365245.0,13.0,3.0497324777411903,0.475060002913386,92.8600145519532,1.2060114017369499,0.9644551906542059,1.05590947688555,0.23722860582797697,0.18917315876922802,0.43747513643166297,4.09025297030558,2.6119698652273398,0.23362440922945898,2.88261322982305,0.20535041530838397,0.5449068643883089,1.05641166722467,8.71139903832001,1261445.0,264.0,7.5999702707389805,7.284479749193139,7.07754607472405,11.995608427220098,0.506881682762136,738998.0,22.781179550398804,50.5332424963301,4.0,7.0,25.961,-0.546839202954546,6.0,26953896209.4065
191,1996,Denmark,6    ,0,48.729893632654,22.5707043304283,5892000.0,9218042.0,6052.6,5.7987,0.0,37.0673808665985,69550416472.6577,5.66347801151445,61620000000.0,10626519737.1825,3251124.0,61.87451505,0.41221245068667894,773444115.829278,73.13178621791991,2.90006833454601,50262.2255029854,24.105442527003103,20.063711829886103,77.0,2.01420014016884,42430.0,13.0,2.07084119538146,1.83097779443812,89.61589499501459,1.9337638931187702,2.65981857270247,1.33088779928727,0.888843143867936,0.770214854374762,0.7297355462527071,8.31326380960392,3.6402474006596295,0.123842806939173,3.50411407466883,0.11631515868246901,0.7871311940980841,0.838263063831674,8.592142635253849,1316592.0,344.0,7.34491143359033,7.48501946425608,6.98346732762743,124.041338675465,0.565926341934592,1055625.0,23.595032464752997,50.5808055290563,4.0,7.0,14.994000000000002,0.38597096003764103,6.0,14754070644.3595
192,1996,Turkey,6    ,0,61.028004515477896,8.67227193804111,8463900.0,29329100.0,2112.3,0.0814,426697499.99999905,21.5426581369532,39094658476.6585,-6.283998612466349,-928279200.0,-11403921375.9214,14286478.0,24.03411283,0.397849726303829,722000000.0,2.28960651885308,7.37966447375686,7731.174984716421,11.5707727390228,24.55131495025,72.0,77.223512216706,769630.0,11.0,5.06202643819054,11.702710622144899,67.4527314015065,1.9133107387272799,14.172736984428802,0.569216004038182,9.431502071757311,0.7512531559972891,0.647223205354171,13.3125051758742,3.7676757814393698,9.1484228552399,2.56346585921442,6.66104344022896,0.9778673306486709,0.971507888566802,12.8374917453193,806339.0,55554.0,8.338536330303839,7.4241252377687195,6.647571717563781,77.2100983589517,1.5890933417088702,7906601.0,21.2369357178671,50.7096040538639,2.0,6.0,37.347,0.17994094560294396,6.0,17819437051.3342
193,1996,New Zealand,6    ,0,53.01158533860371,17.7859158001682,9597000.0,904022.0,5774.3,1.4414,0.0,28.3488788439284,19884140419.037,1.58158673010158,1599000000.0,1109338143.4716198,1726600.0,46.44716574,3.33278501330503,2337643247.0525303,71.39384154834521,3.6277173490976806,27341.075627436603,16.6328720784166,23.145171660023102,88.0,1.37758840543106,263310.0,11.0,4.17821906247962,2.72003842569279,75.5639514838127,11.4022570735691,1.58091326248052,3.23282167827822,2.01004110689448,1.3943212039803898,0.6374751285050071,20.2578294537077,1.26410397482477,2.3874728608480598,8.399045251511849,0.31963054255260304,0.879328650751396,0.428610083616926,11.0811784857764,492800.0,395.0,7.653313583713139,8.14571105789646,7.86955920141273,14.173407770308799,1.5826619272799798,996969.0,31.2734165811352,50.7425984948426,2.0,5.0,14.579,0.9807386254101491,7.0,5953469107.22444
194,1996,Belgium,6    ,0,51.5580506583394,24.468628809474,5173600.0,,,0.7675,0.0,60.442784742598,170060716612.37802,2.8254756824042,6101400000.0,7949706840.39088,4623685.0,45.38913082,,,78.83263469955921,1.59340630293812,35719.8102344149,21.504808689724698,21.6706399484307,95.0,0.444072152513229,,12.0,,,,,,,,,,,,,,,,,,478172.0,691.0,6.986125915400799,7.644398989545269,7.512575517867639,,0.1953931762382,1730230.0,17.5893493873265,51.0519172454869,3.0,6.0,3.1489999999999996,-2.1274008503927098,6.0,22609776047.6335
195,1996,Nigeria,6    ,0,88.8198846730054,5.430853236487111,221200.0,21665000.0,1220.4,80.0,-10000.0,32.2385680119004,11279614500.0,6.78614181937081,189946560000.0,2374332000.0,412779.0,0.37131696799999997,4.554308438100111,1593459221.78999,13.214252008534501,4.9937055370533,1272.7292500551598,10.0171773060834,7.303718207479651,26.0,32.727086457965996,910770.0,12.0,0.6401182379735999,1.2677481471213001,79.6534229607474,1.1013397577008401,0.24008693998033198,1.730303842148,1.24636640868521,7.73134771309903,7.6570141396656295,12.0494446616134,2.1353797255523603,3.22817035553265,6.247641094246559,0.41251341664096297,2.53925484131658,4.25131040843927,15.513712357065101,14000.0,569338.0,7.16574584891613,5.9801065090699295,5.034278302288901,121.581633123621,2.488365242382,6222575.0,17.171719791928503,49.642279794827395,3.0,6.0,67.275,1.71838967529288,6.0,4329391828.00738
196,1996,Jamaica,6    ,0,68.8003742344829,12.7561249600564,1388300.0,4067.0,1374.5,37.25,55994399.999965005,43.7863451694094,2848059089.93289,-11.4954918592694,-27852496900.0,-747718037.583892,357262.0,14.37540992,2.82422216450925,183700000.0,30.786409527525898,-0.11373120611553099,4893.888553485371,13.4037803292284,29.073558085420103,92.0,18.731851494304102,10830.0,12.0,4.733468388535701,0.013366401569365,86.04384173722491,0.0866485213477679,2.05852395228443,2.8310695844637204,0.007675986640498671,0.0024197060482754303,4.236352123454711,6.39162028977569,4.21932280595246,0.00325529814977088,1.3296179420213101,0.0030325454663278,0.0657129982223219,0.0424786292518956,1.91219034623768,54640.0,1264.0,8.66947919742389,7.8373143165442,6.56510534623037,236.564450600185,0.9629772462219108,572494.0,43.939912595114606,50.497191248060105,3.0,6.0,49.145,0.47575806060594394,7.0,879966322.8027141
197,1996,South Africa,5    ,0,65.3394506136213,6.29618101901852,7183100.0,13670063.0,2490.1,4.2993,-7873000000.0,24.0802633424255,35544390947.3635,1.4931981954299598,9476000000.0,2204079733.91017,4258639.0,10.09059487,0.553079351706276,816389273.755429,35.711849871020895,4.30672786823662,5657.32791037655,19.1452716703618,18.040027670494197,73.0,7.8987180578208696,1213090.0,13.0,6.460825888749991,1.796696444547,69.79240386258171,4.026237930750891,1.4428038584394198,2.65460588579104,0.8241719719245991,1.4649857185114101,13.333964883251,10.4128053654174,,,,,,,,953000.0,47969.0,8.34744073551592,7.35185739384415,6.39669234903072,35.3630151101732,1.8734021272159698,4732262.0,20.068940542863604,50.9030300511321,1.0,6.0,45.033,0.8109643326594269,5.0,2341014432.6960897
198,1996,North Korea,5    ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1996,Ireland,4    ,0,52.297221311581794,16.4080657201868,7676800.0,2155844.0,7339.9,0.7936,-672778300.0,74.81834862787521,56772634324.5968,10.932958919121498,6583704100.0,8295998109.879029,1390000.0,38.20349048,3.4500879276982097,2617948456.48251,70.780448582687,7.8092788074825705,30977.208033019,16.588275123338402,20.506309749960803,74.0,1.88334705325714,68890.0,12.0,8.53005686097263,1.58092876369219,85.2331394421453,2.11424442115158,1.23682825188372,0.9508200951856591,0.7828818852016171,0.182826597140488,0.969202446318976,6.23680369688204,6.57796110297246,0.27601909845906003,3.8447459262319303,0.258801339340624,0.41660698243317895,0.8904941155007992,6.61918070290941,288600.0,312.0,6.994364653116991,7.0558755309296,6.72785351878404,52.801712875598795,0.791271346994459,954167.0,45.114406943944,50.3200670461382,2.0,6.0,41.856,0.25753717808979,5.0,8338374024.0171795
200,1996,Finland,4    ,0,50.13561671768289,21.6728347028796,5597500.0,3711000.0,3438.0,0.7726,-917000000.0,36.3276504017245,47988609888.6876,6.91847932588673,7061000000.0,9139269997.41134,2842000.0,55.44261329,0.8465164043601541,1118243130.06727,79.78735879294841,3.65883306320907,33059.0966943048,22.208504801097398,20.242994317068398,99.0,-0.0998409528609301,304590.0,13.0,3.36923616831238,2.5060417822223,80.9655591266295,4.13360531001232,7.5239428859908895,1.28288867361527,1.15736435263946,0.874239447061093,0.693164035739138,15.6652047050582,4.68531898984863,0.22978770795147305,2.9805570036455697,0.177254780310389,0.3689180752954879,0.42386334650901397,13.6418738037954,1502003.0,247.0,6.36752234091824,7.011365965879331,7.16363346468351,16.8244952230868,0.328037913627481,956674.0,22.9840868051852,51.2787269728697,4.0,7.0,18.777,-1.0471451423217801,6.0,7507184569.79942
201,1996,Indonesia,4    ,0,59.651288516719504,6.8109677872597,17138800.0,60408927.0,3944.9,2342.3,34471183388221.0,24.2546377797385,58717201041.7111,-0.578214009904718,-3278700000000.0,-1399777995.98685,4186030.0,2.123833017,2.55858971038109,6194000000.0,13.2326601145835,7.81818707670867,2357.9593514244298,7.106951544195019,28.8257151866157,72.0,8.676509755366139,1811570.0,13.0,2.06195837894855,3.33920986912017,82.4370658208656,10.3981157391443,0.36225449349033706,1.2624383915463402,1.0100543348682,1.78580343670626,0.6823094044303412,5.10286006104148,2.37109202398042,2.58091474324452,9.04038421802918,1.4624893738570701,2.51154765831849,1.0968903392251,7.21604429166392,562517.0,216466.0,8.993239046318509,7.85042855793537,6.656679788618639,110.3544610476,1.49016894729838,8335369.0,11.197690511067199,49.9935312450867,2.0,7.0,62.765,-0.339558927129469,6.0,19396148961.1622
202,1996,Yugoslavia,4    ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1996,Algeria,3    ,0,73.96217862092901,6.549718760873961,3494100.0,4901677.0,1337.8,54.748999999999995,131100.0,29.760448325184697,13969999892.2355,5.81574877359012,149464743900.0,2729999523.27896,1278142.0,4.2825702539999995,0.575184045081196,270000000.0,87.0288744025848,4.09999846975579,3297.86337455833,15.774318804056401,25.6784123482939,88.0,24.021904067120598,2381740.0,12.0,3.24425359174729,2.0062627971004,79.3172369092747,0.19791527204588,9.64452914328734,5.4273760779386295,2.0023526032611,0.0661669667184843,0.10016943572659401,15.4361568957169,2.74967698502517,2.8124624201660198,3.78887093293534,2.3010417198618702,0.276422844585456,0.8465435887636371,14.0967304240296,11700.0,25187.0,8.32208280594871,7.0077745261324695,5.654610497474169,12.348709346947999,1.7392560511401,2010271.0,12.038966017382801,49.343606895486005,2.0,6.0,43.226000000000006,-0.0423086765520055,6.0,6296459575.16864
204,1996,Ethiopia,3    ,0,99.0331765992346,6.14405517937503,743000.0,9390324.0,1213.6,6.3183,,,,,,,148739.0,0.252892471,0.256553048934515,21930000.0,29.6424013597047,12.4261737798185,199.005021700008,,0.0,55.0,0.239137918547968,1000000.0,13.0,8.58230768846563,20.8104411333108,78.7941624859834,1.50670687008849,0.5222222308572511,,10.2113324691669,0.20771539192121302,0.175552863517138,12.447976962033902,15.924505399969302,15.7762298901209,3.59439752858165,4.24698659746885,3.7620670705888903,3.3143075614722504,13.750737996890301,0.0,268508.0,6.998385770535071,5.693753400904,4.95480423822633,59.155148,3.1690584918240297,2188930.0,26.419537323466802,50.1445301189699,3.0,7.0,85.994,2.96112061385502,6.0,843310623.9347019
205,1996,Iran,3    ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1996,Slovakia,3    ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1996,Argentina,3    ,0,62.645077198558,15.6941097111049,7913000.0,24135124.0,2712.8,1.0,4195750000.0,10.428541639299699,28381250000.0,-0.6492748936936371,-1767000000.0,-1767000000.0,6262637.0,17.75925751,2.5532034060833197,6948536686.64725,61.0219489829064,5.526689827152341,7955.127651762779,12.501664984075902,18.0821404392251,83.0,-0.0523754965904146,2736690.0,13.0,2.9744386383732797,4.00736853450207,43.834946420382,5.58826821094067,1.65815198455091,36.840297966973,5.98802723654657,1.3657682101439101,1.75010133208967,16.3503169742717,5.109400105666491,0.36837431058716996,4.05608461071481,0.275388918547857,0.79454661378794,0.881993987011062,6.8284163323029805,667020.0,14693.0,6.9645621690186,6.54805271566388,6.27121895552372,12.942526190397901,1.20677752534703,11586314.0,37.018212364655206,51.024121422677005,3.0,6.0,11.634,-0.514602152814642,5.0,19719017345.3261
208,1996,Austria,3    ,0,49.11947761273729,22.733671041939804,4718600.0,4494737.0,5391.3,0.7694,101230000.0,34.249276107357396,81256732518.8459,-1.55106078156301,-2831320000.0,-3679906420.5874705,3901600.0,48.71309701,1.86075659376335,4414662673.39958,81.1934545486697,2.39831429819569,37411.6514385095,19.279604656228198,26.4218294554075,90.0,0.938097755457633,82580.0,10.0,2.1862388273078,1.32492686560822,88.46153104351059,1.6985047266127602,4.63898148241487,1.04735951132471,1.00287436033397,0.403044428060299,0.5614656204349511,9.35223012918156,2.32423335942663,1.22134098475551,2.0878816726936598,1.04701819252571,0.411710895649118,0.905386171502213,8.28850530143726,598708.0,462.0,7.99171086924823,8.478977339115639,7.647601859067401,96.37947444901909,0.135019833748789,1545111.0,29.5035566894461,51.663363205008004,3.0,6.0,34.2,0.13502946285378098,8.0,26833509061.8923
209,1996,Armenia,2    ,0,59.996394265366895,14.050244952602801,358100.0,312800.0,1877.2,414.04000854492205,7939022799.99998,23.2400027935191,371135620.05766404,-32.7495559847718,-216543019000.0,-523000228.313699,579500.0,18.26102712,1.10020926856519,17570000.0,100.0,5.86540075329208,1121.88162869349,11.231698218395099,20.0062301478955,86.0,19.5917703008568,28470.0,11.0,17.562568331045,0.805677702740406,8.31115624222826,0.00871468400142466,46.2897835658282,,15.2746021040623,0.00971360034941405,12.543461472485399,27.836491860898498,12.5232803909144,4.14838719487671,0.0962497981737379,17.6530626576668,0.0851181584669585,4.86974994901384,22.704180563321298,300.0,1607.0,6.451190545228879,8.355309609915361,9.08057157649867,111.282578152441,-1.53872150222853,1136168.0,54.5164206433138,52.794452128428496,4.0,7.0,34.219,-0.728890784343755,6.0,168201670.485293
210,1996,Croatia,2    ,0,47.561685972708595,20.8318749002629,727200.0,2761924.0,4512.3,5.4342,1.1e-05,30.729753873801602,7276195024.10658,-6.5294876889974995,-8401560800.0,-1546052924.0734599,1389026.0,29.88538985,2.08010777319669,492528182.656309,55.8621324168262,5.873698252722731,9322.35321077228,22.4943130683828,20.107666155591396,91.0,3.7810045141944504,55980.0,11.0,1.4151053886266598,1.1504721852782098,72.3190671997231,0.8171433147988371,17.7094260136468,0.45588928628728204,0.9051297254240441,0.24312617747065998,6.13511289402262,8.55640139800344,1.8709272726817199,4.81048033486697,0.939184736868466,6.88431530423002,0.32671762212407696,0.220251856109588,10.019597265281499,64943.0,405.0,6.10460861656902,6.863645015968361,7.368245172479429,80.2786709539121,-3.8201742225662594,698825.0,28.2571257934902,51.6745229661511,4.0,7.0,44.968999999999994,-4.12881517416167,8.0,2313998601.65194
211,1996,Portugal,2    ,0,48.53380365359139,22.6767962630202,4805500.0,1607468.0,2462.4,0.7694,0.0,26.546808887094397,32554302053.5482,-7.11460727155464,-6712730000.0,-8724629581.492071,3821890.0,37.68889241,1.09837388912603,1346933844.53159,66.60427637202,3.4966836545514797,18642.539423436,17.7865107598111,24.3810090404827,95.0,2.38815898306144,91500.0,12.0,4.898482225447499,1.31353622672018,87.7246099820385,0.39831770444152004,0.9789724341137309,1.42242261078877,0.93228780843388,0.081366061455177,3.56354117328089,7.37690779251397,3.4614389888869797,2.89498272128989,1.57697476325351,2.28617818998577,0.760669016793937,3.81841346683927,12.4583971991312,663651.0,781.0,7.27789096301842,7.220506866957179,6.923015133563419,109.98846994535499,0.375996187340096,2614235.0,50.176253679389106,51.788243831042,3.0,6.0,48.23,-0.98521267774866,6.0,21850466124.0331
212,1996,Thailand,2    ,0,47.266482694567394,8.35480457934426,14078300.0,27143793.0,2525.7,25.3427,19086000000.0,39.018411785439795,71417410141.7765,-6.237306259101599,-289324000000.0,-11416463123.503,4160158.0,6.9845681829999995,1.2761687700494098,2335837474.93166,86.6165235228048,5.652373942210669,3688.93420348057,11.5842586294802,42.532679544820006,94.0,4.09786361466999,510890.0,12.0,5.600523704519629,3.0682978010442103,77.7858555860927,11.7557537788893,0.51898639531678,0.8987705178601691,1.16539842641181,1.22355341446659,1.05115817644306,4.8578669304984095,7.49435597776636,4.35136259106813,9.799947711139069,1.29914295663416,1.11961554446897,0.8305199024238141,6.2130875936913,1844627.0,23208.0,9.29076418639159,8.49513620041809,7.890455365859901,117.738597349723,1.10275944364505,6150459.0,33.5805826336809,50.3606553528841,3.0,6.0,69.551,0.8543284339737199,6.0,38644717222.8084
213,1996,Namibia,2    ,0,82.40489551600659,6.138528138528139,236800.0,89320.0,274.0,4.2993,140588300.0,45.9095014046406,1811286279.16172,-5.79868761862993,-983585200.0,-228777987.114181,85549.0,5.016627485,3.26192094846717,128693897.27398701,37.4957269321865,3.19132423009663,3620.88906120815,25.0429431232626,20.7036484339806,70.0,14.9503387854631,823290.0,14.0,,,,,,,,,,,,,,,,,,6644.0,2712.0,8.16137920609072,6.8533139104762,5.50356276583318,2.07276779749541,3.0420139667234505,185874.0,35.928859026673,51.169302098813496,1.0,7.0,69.684,2.3227785960327996,5.0,193866390.030148
214,1996,Slovenia,2    ,0,43.5421038157294,18.210736705796197,393000.0,489044.0,4857.9,0.5648,0.0,46.18934006884479,9921480878.18697,-1.2491100952965601,-151541000.0,-268309135.977337,663497.0,33.34643408,0.8067961559578749,173300000.0,51.7865040407921,3.5162808043693197,15602.2228975631,17.8412306975064,24.7372826569783,98.0,11.387584808774,20140.0,11.0,2.19076422293162,1.05263613804507,75.0195563129174,0.29489067112742307,20.767661377779802,0.437421362688215,0.965580167408295,0.21407876471956896,0.110047120427667,22.789679464151,2.07249023027068,1.14257765170375,1.35568814114097,1.16591958687426,0.282224252047934,0.21970689274301303,14.540615126273902,41205.0,110.0,7.1875070190498205,7.44658930330987,7.51016358414413,98.74021847070509,-0.0625361337459717,,,51.483340045279206,4.0,7.0,49.357,-0.117197556440809,8.0,2297475266.10047
215,1996,Malaysia,2    ,0,63.980750359402,6.26656952094999,15117600.0,2273489.0,3200.0,2.5158,-4000000.0,91.5769062511085,92359885523.4915,1.3861136400361,3517000000.0,1397964862.0717099,3771314.0,17.73915324,5.03536277627485,5078414947.87739,55.6780041843406,10.002701091491,6729.523940406159,11.1054620838605,41.4793620014898,97.0,3.67996041690948,328550.0,12.0,1.1284229530011298,2.23666366699792,82.85308049754379,10.109969740729301,0.46576011371466397,1.21170401819729,0.7880238934999101,2.79634885163229,0.646689931681651,5.908526808725799,1.3704981885594698,0.645267107448344,8.867992498402051,0.144172150474094,1.05476130687457,0.682238175803126,3.57697358339279,1520320.0,5969.0,8.18636572536613,7.959520486209871,7.002722995380171,63.988193577842,2.54222627695985,3184046.0,26.5851678281367,49.1000139559269,2.0,6.0,43.031000000000006,-0.39125067823250004,7.0,27891908774.9859
216,1996,Moldova,2    ,0,54.3202541999199,14.165031354240599,190000.0,1976169.0,2288.5,4.6,100.0,55.267130203304504,936849956.521739,-18.649890752925398,-1454243900.0,-316139978.26087004,593328.0,13.7725421,1.4004821816907502,23740000.0,45.6246272110619,-5.87706016139953,1025.1065855706402,27.0980811134441,24.2472039570226,97.0,27.8528998198727,32930.0,11.0,0.041399067137667,0.295880088582937,18.3415096071742,0.19363998656919698,80.26484336388799,0.419775474196636,0.37759671624410396,0.342070481534532,0.0191653032557122,1.3522479618001801,0.4550492768761121,0.0539982233745159,0.267398456061161,0.0685562936141738,0.42877760239494705,0.0541567673809696,2.50784909408421,920.0,1862.0,6.088743182205559,7.21873934719618,8.15516518947787,127.498453088608,-0.200222133343632,626214.0,36.9556801416347,52.2152561028096,4.0,7.0,53.8,-0.0253863888262706,7.0,311957990.225577
