,Year,Country,Medals,Host country,Adjusted net national income (current US$),Adjusted net national income per capita (current US$),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: carbon dioxide damage (current US$),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: education expenditure (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: energy depletion (current US$),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: mineral depletion (current US$),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: net forest depletion (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)",Cereal yield (kg per hectare),Coal rents (% of GDP),DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Discrepancy in expenditure estimate of GDP (current LCU),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),External balance on goods and services (current LCU),External balance on goods and services (current US$),Fixed telephone subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)",GDP deflator (base year varies by country),GDP growth (annual %),General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),"Immunization, DPT (% of children ages 12-23 months)","Inflation, GDP deflator (annual %)",Land area (sq. km),Lower secondary school starting age (years),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Natural gas rents (% of GDP),Net income from abroad (current US$),Number of infant deaths,"Population ages 25-29, female (% of female population)","Population ages 30-34, female (% of female population)","Population ages 35-39, female (% of female population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),"Population, female (% of total)","Preprimary education, duration (years)",Primary school starting age (years),Rural population (% of total population),Rural population growth (annual %),"Secondary education, duration (years)"
155,1996,Germany,65    ,0,2090929526726.41,25516.3784482084,0.428818474532225,10726293794.5593,16.372097212741,4.2,0.0361956069086572,905382432.970387,0.0,0.0,0.0,0.0,13.6728,46.6595385250422,22.9741860593566,6282.0,0.0193045561763414,0.7694,10.8,0.0,22.9086029320154,0.820476348685577,15805000000.0,20541980764.2319,54.159380889257,0.256791077745752,6429188833.9381,89.074003386904,0.817897617014211,19.4049794426679,22.735111507953,84.0,0.622076784335363,349090.0,10.0,6.63935658560449,2.12628951705519,79.7482146742958,3.52116476643518,4.52301238156994,2.21460856355431,1.40447817312879,0.803211570774723,1.14595328463677,13.6124287400997,6.45009303888,1.54997419430299,4.86786807634653,1.41834980765542,0.934984000774285,1.08148386654222,14.6620267955228,0.016665883271911,-2309591889.78425,3994.0,7.51913974078068,8.38451555163733,7.69303132448624,234.652470709559,0.289474899455448,3462965.0,5.77277549232496,51.4755021129586,3.0,6.0,26.768,0.491410152114166,9.0
156,1996,Russian Federation,63    ,0,231740863584.802,1658.91217255638,5.03458026128102,19447929053.8946,35.8883555221356,3.5443443,3.97189828082577,15342926712.0535,0.147858407700011,571157807.352142,0.0,0.0,38.4052,49.30578172166,18.4029683303138,1427.3,0.216191351242072,5.1256,14.2,11900000000.0,26.0733140751071,4.22352823986453,84800000000.0,16544404557.5152,17.5010625098312,0.658378444068134,2579000000.0,6.31578971588318,-3.60000000025505,19.493973503337,23.6676959856559,84.0,45.8018959043096,16377960.0,10.0,2.39121294848673,1.31219461520611,64.1558778963806,7.19466021720401,22.6548367349972,1.11217436259528,1.25879180982894,1.03821363303641,0.19423239747092,10.7980724201356,1.77407679640655,0.239414568840122,3.86115450147598,0.287021104098934,1.63298466866168,0.273183528706388,8.2654815292546,3.35511114798244,-5432980607.14843,25261.0,5.99787755247618,7.21975846490703,8.18515523858888,9.04630625547992,-0.145469155029265,9334368.0,8.58722940737261,53.0935630648779,4.0,7.0,26.633,-0.126692846806828,7.0
157,1996,China,50    ,0,772882431610.682,634.514700094333,4.90482951023321,41755304103.5664,7.64305982705851,1.7,1.49535612818533,12730116254.8545,0.0741585933128419,631319520.731554,0.0,0.0,11.1864,49.3497295846234,9.45603884545803,4891.6,0.111097809773892,8.3142,6.56,-80900525008.6002,18.6476031382769,2.75615322380609,197929366698.6,23806183000.0,4.39582526569689,4.65182665077089,40180000000.0,57.1036217094193,9.92837246319102,13.1262252350295,38.3723553413091,83.0,6.50109594553471,9388230.0,12.0,0.716259954277032,2.08752297695526,87.4698205744414,4.72735023039371,1.71012874848143,1.65529206690185,1.00259114285418,1.48038995732129,1.23816732532913,7.08656924088788,2.50235860547887,1.91664502197683,5.43500284961428,0.780606473054106,0.795882622232403,0.975800193208094,9.44487397968587,0.0179204766111728,-12436999999.9999,667430.0,10.4808599507105,9.01402224279918,7.01508019946991,129.688982907321,1.04814151412165,11073273.0,2.84957928940702,48.6558718845364,4.0,7.0,68.084,-0.344790968545297,6.0
158,1996,Australia,41    ,0,318890571517.225,17433.5352967766,0.939868881085368,3643270135.88408,16.6694292155146,5.2,0.693617393973505,2688710721.30313,0.371484879531191,1440009127.61953,0.0,0.0,19.7374,50.2766794656121,18.0064470180941,2129.5,0.102860195759931,1.318,7.0,-1000000.0,18.8677072043323,-0.436935184800547,-2314000000.0,-1755690440.0607,50.1869422551888,1.53834806515544,6181381324.81178,59.8422581046114,3.94880727673363,17.8880962541399,24.779172126783,86.0,2.68661317097867,7682300.0,12.0,3.43609826616443,2.76498280296742,70.6666991553144,18.2743984485045,0.73755137747043,0.936321382954116,1.79186481658229,2.50874501530409,1.64832153770582,25.8972025785212,1.23244102987312,2.35942718366336,13.7922709130688,0.108282632172429,1.00349151300389,0.764382875066916,16.7215890608277,0.057620265297619,-14183611532.6252,1426.0,7.55252246884696,7.97292667927418,7.89481254132346,2.38353097379691,1.31381929938745,3856907.0,24.411916239221,50.228487285936,1.0,5.0,13.717,0.0316964533685486,6.0
159,1996,France,37    ,0,1381336979521.0,23138.0397259247,0.277716041371656,4525160721.31804,15.2128488262173,5.4,0.0120081864806619,195663792.153201,0.00037776280487347,6155342.69516929,0.0,0.0,10.0442,52.9815961550692,23.4314503398089,7082.4,0.000748862542790665,0.7799,9.1,-1000000.0,22.8224313912387,1.70832836887883,21507000000.0,27576612386.2034,56.2396152225698,1.3611244352406,21971888803.0024,80.8891607432332,1.3880040284493,23.1949640573494,19.5180904722189,97.0,1.36721613891959,547566.0,11.0,10.0625177645347,4.84597754840725,76.2478043514663,2.62423060633558,2.1999120858559,1.80165264243236,3.76732776380096,0.600360427438571,2.69619435813561,13.689677883999,11.663915736242,3.69820143032386,3.85595214620178,2.99120487162599,0.70796794340725,1.92717181896264,13.2932703645612,0.00441439307072881,15178869085.7802,3652.0,7.11018558126941,7.305893646123,7.20181343782717,109.124927406011,0.354082270724007,9546522.0,21.278886554095,50.9980926050162,3.0,6.0,24.918,-0.325844370819766,7.0
160,1996,Italy,35    ,0,1105883995091.38,19512.7229058581,0.39609790928196,5134339929.48555,14.6361758994818,4.5,0.0483077877395227,626180037.016016,0.000101988825643462,1322009.75463825,0.0,0.0,6.691,46.4260427756616,24.7266911931222,4948.3,5.0572116678767e-06,0.7969,9.7,0.0,23.7629253509155,4.5430107475339,47387500000.0,59464801104.2791,44.1361971858304,0.270899349208446,3545881094.09677,73.0869675985808,1.28636940391482,17.7199229440186,19.137150558468,96.0,4.55387121386859,294110.0,11.0,3.53152151020954,4.70060009645354,79.9372869619956,2.77944753200202,5.34016595872282,3.32915342920868,3.18825666591588,0.713449589119501,1.18071835282595,16.5311915277949,5.14248480615699,6.31852923915415,3.27315147970228,6.21686661999561,0.917145396189598,2.47717616406811,20.0478232544247,0.0367360588426724,-12697829087.7149,3211.0,7.66464201511539,7.76829530895748,7.06559708701745,193.329981979531,0.0281044080072756,3416971.0,8.97168847691181,51.4544413763001,3.0,6.0,33.018,-0.153449923658716,8.0
161,1996,"Korea, Rep.",27    ,0,507518809160.241,11157.5385756902,0.817421667216745,4868481707.77621,14.7844882326182,3.3614832,5.34850861540299e-05,318551.824624787,0.00267614017753829,15938823.2834003,0.0,0.0,3.163,40.7649578541661,8.67046789857765,6403.1,0.000236575812477226,804.45,5.2,-306000000000.0,25.2847399347551,-2.93489972166152,-14121000000000.0,-17553608055.193,42.8367142939034,0.388798461905538,2325400000.0,71.1568537642865,7.5945090893005,10.8052154379757,39.6809624126659,90.0,4.25540779471969,96460.0,12.0,6.68145973975263,3.29327770907785,61.2223724842915,18.3618315242843,2.92290379366158,5.51377826550293,1.89718591496758,1.77605185792555,1.62441641961395,32.0961677759559,1.32661324695252,8.60700281305941,11.8883726877504,1.57994842724405,0.887072713323672,1.68863481374137,19.7247144318472,0.0,-2508919137.29878,5690.0,9.45299840147555,9.24848730273184,9.03964590720047,471.953980924736,0.952779421852704,10172322.0,28.4058767474737,49.812529584043,1.0,6.0,21.338,-1.01021295605142,6.0
162,1996,Cuba,25    ,0,21710775670.6151,1980.73973758668,1.32725552818474,325502782.009667,10.9706455803595,4.9,0.451932535189156,110834194.592465,0.0505378679981204,12394159.437199,0.0,0.0,69.356,46.3770289408476,13.6825848117139,2008.1,0.0,1.0,7.129,-100000.0,15.3134031250375,-1.9982172336743,-499900000.0,-499900000.0,3.24931676016777,1.92915070489545,1645245645.40658,101.370958276219,7.83874997722273,26.5532251681836,15.8969992765007,90.0,-2.67188442294054,107400.0,12.0,0.362471973786261,5.55551268970213,44.2296493437304,6.44890334096697,34.5143683126887,6.40085209507524,6.93177681015811,0.282048424015767,0.829929699578542,49.0070265874081,2.75289914597976,0.601940541599594,6.02909711673706,0.579037824759682,0.0159550494674451,0.993870396730715,25.8109306022168,0.0008255653642207,-492800000.0,1233.0,10.1073282035474,10.2359002642126,7.14842664920794,102.057839851024,0.502757374372255,2157531.0,26.4473219207577,49.6920267245299,1.0,6.0,25.574,-0.0781666537081848,6.0
163,1996,Ukraine,23    ,0,34954090154.1441,660.442162644796,11.3028155639059,4971632752.38753,19.6747328151155,6.3609242,0.856010630726468,376523041.011292,0.00247895947337053,1090389.9156779,0.0,0.0,46.3704,49.4176823175332,20.4650721913555,2010.2,0.684703875441009,1.82949995994568,15.2,2700.0,45.651931168892,-2.55278089666888,-2081001500.0,-1137470098.69396,18.2691801283829,1.16926049193873,521000000.0,11.5558336702407,-9.99999997448387,21.7593445109122,22.6707877148486,99.0,66.1456629431845,579350.0,10.0,1.37076669884103,4.15257591644851,26.9285520842737,8.72804794211392,56.4236460727603,0.633996958481185,4.58311054323748,0.855513968070997,0.47636573222135,15.2770351441249,0.798353254256178,0.199019685890073,0.944490566466889,0.200156941238016,0.616392398585254,0.676666932026248,4.1760016376477,0.919674994363981,-572287522.778129,8382.0,6.07122346522668,6.67254876740868,7.15681473430682,88.1284007939933,-0.887423727287428,2593281.0,7.58198111867333,53.3815351587818,4.0,7.0,33.01,-1.00550231632185,7.0
164,1996,Canada,22    ,0,495515587410.562,16711.1726700157,0.95137245656716,5780481963.75467,15.8004974287727,6.9069023,2.43574701139266,14799452696.4011,0.210022736508199,1276085545.65963,0.0,0.0,21.115,47.805620607616,17.8569188750536,2844.2,0.170636242122424,1.3635,7.3,-396000000.0,37.1091557636143,3.91879797858401,33585000000.0,24631463146.3146,60.6776041643458,1.53291933425773,9635109106.00339,74.2409212910462,1.61104803051136,20.8286125343194,18.9898054077895,90.0,1.74455130751343,9093510.0,12.0,0.552704665832363,0.622602047643698,94.7525269345088,1.84137904375184,0.263220690086311,1.62046819372675,0.548379980423128,0.193788770908804,0.22753172076203,4.69476839965886,2.28950533124444,0.673955210747934,3.81784218955815,0.487587083765121,0.402789431156562,0.526520473328522,9.75333617708825,1.30260455226606,-20951961862.853,2050.0,7.08752993537682,8.51364423404579,8.7220528215787,3.26297546272012,1.0771646811962,4274256.0,18.4796387892316,50.4948108554122,2.0,6.0,22.049,-0.166818957078526,6.0
165,1996,Hungary,21    ,0,35466159004.5766,3439.56361055545,1.66235431769871,748320372.930402,20.8459222950056,4.2,0.364961986428037,164290179.826,0.00291038972877507,1310132.20468231,0.0,0.0,27.7802,47.5176799671294,21.3532027665329,3999.6,0.0138111442821018,152.6467,13.9,0.0,41.8457994312081,0.504965697264318,35966000000.0,235615968.114607,25.6577743380933,7.04875862308621,3288936448.51943,37.0376362864199,0.0141547820046668,21.587122097072,24.8440708159423,99.0,22.0339931149098,89860.0,11.0,5.48618263889539,1.6259683876166,77.9052921798884,0.406096498965854,13.8597129069685,0.490564266444645,1.20190261306893,0.333937913490186,0.316310982278049,16.6085251812162,2.72922078739318,0.184593474838751,2.00428992743103,0.23111046291683,0.390773546664929,0.747313304623591,21.3410193710558,0.228535259150829,-1709984655.41672,1116.0,6.40837850256723,5.57022833126417,6.73345258331979,114.747807700868,-0.171771608629025,1871422.0,27.8864581202149,52.2746447836339,4.0,7.0,34.917,0.189743486278969,8.0
166,1996,Romania,20    ,0,26530406553.5286,1172.9254989976,4.42211390446691,1630645537.54176,26.4688656874193,3.3,1.52603611601808,562722724.12495,0.0578374274426203,21327434.1185415,0.0,0.0,42.2912,48.1743487509571,18.4378473603366,2430.1,0.0507290301483479,0.3083,12.7,0.0,26.2825489597418,-7.81436733981768,-895800000.0,-2905611417.45053,13.9252325178317,0.707313647664326,263000000.0,4.96215241450151,3.86980367048871,11.7477210276094,23.3672089675928,98.0,44.1405893379167,229520.0,11.0,3.67720161163728,9.56648003767464,66.6893412171001,2.41614776830098,11.745853173565,2.16629166448642,8.41661870127152,2.98649992151117,1.90204594212757,17.8876039976977,2.01734312898952,2.22208840178249,1.52956762615922,4.22337307800393,0.408486892287928,0.492793769320326,9.67421413946766,1.09609250587074,-308141420.694129,5160.0,7.8930037571785,5.54601413023019,6.60555311241083,98.5491634715929,-0.288129485530899,2004229.0,16.5264456823203,50.9049423041698,4.0,7.0,46.384,0.042271318424897,8.0
167,1996,Netherlands,19    ,0,379132542711.113,24406.5805684721,0.495710549653927,2240805011.55011,15.7731349668462,4.6,0.355220615058557,1605735716.10455,0.0,0.0,0.0,0.0,6.3598,46.3242186532064,19.3489543806213,8292.9,0.0,0.765,8.9,0.0,57.6456752032473,6.16252742224986,21012000000.0,27466666666.6667,54.1724722752406,3.72542072026277,16604370594.2964,73.3781729815286,3.56671923564109,21.3650121420443,22.7276193381119,97.0,1.1927762605867,33760.0,12.0,13.6071813020912,1.73989394163943,78.8222008500364,1.47486529951958,2.37748473368473,1.10236634443896,1.0367488838144,0.49889924325124,1.08025334316352,7.57061784787242,10.5722810145828,3.12570181586573,4.7739074071478,1.39544630251574,0.7612755229837,1.56123804447805,13.0492997744621,0.457660711150787,6334640522.87582,1071.0,7.96817395143645,8.26561377662133,7.76420684792719,460.026599526066,0.461395747607711,991148.0,8.66641210514364,50.4695162681938,2.0,6.0,26.36,-2.64243592465722,6.0
168,1996,Poland,17    ,0,132461712621.135,3427.45795993247,2.74838993410213,4289412170.1532,14.9375301997453,6.4,0.081340697287605,126948426.256765,0.107859018303349,168335569.866036,0.0,0.0,21.0998,50.7769325370256,16.8680194509124,2901.1,0.306057540115542,2.6961,10.0,0.0,22.0946519426189,-1.28634438873712,-5547000000.0,-2057416267.94258,16.9656676580976,2.81225396663436,4498000000.0,53.4231752708625,6.05657951719563,18.5025346573227,21.7052933291901,97.0,17.9623535535522,306290.0,13.0,2.92187430719545,1.58065378007252,79.2562107601638,1.47439852498383,13.4254212210769,0.898046493637937,1.13903408299796,0.331634034600837,0.553380575343349,17.8219149326408,2.71568283017085,0.511330927149345,3.27625600378018,0.557414582528371,0.537507111205644,0.810147645687725,16.6969290928077,0.0581345822684366,-1071176885.13037,5281.0,6.17738521459945,6.27899890121134,7.81874374929986,126.103921120507,0.0760741823645528,1654592.0,6.96123236201949,51.3764411019237,4.0,7.0,38.462,-0.0408581069469349,6.0
169,1996,Spain,17    ,0,549970720941.525,13783.3165794577,0.443585079005167,2813021393.61601,13.2675076649419,4.3,0.00674509246346097,42774408.5625856,0.000915980014917609,5808742.22340091,0.0,0.0,8.3806,46.3230896889014,22.6263319659465,3303.4,0.00351132600501805,0.7613,8.8,0.0,23.1184117772423,-0.0915998622928245,-447000000.0,-587153553.132799,38.522982792711,1.50128554876665,9623214731.56096,66.8983471176347,2.67478358786684,17.5431154609092,22.0821242971196,90.0,3.4707212998813,499440.0,12.0,4.70502542269493,3.50144954438777,82.6859296628702,1.55591428636229,1.87069150128333,4.74916543480892,2.83338192600544,0.387337736713744,1.21255402926115,12.6090449144349,3.70051195070806,4.23699485615719,3.9131560800146,3.78019680419086,0.652867627657012,3.21540497971139,16.9249642505743,0.00196733222377371,-3738322343.36004,1932.0,7.88663887890871,7.81989046049159,7.34036672689062,79.8691574563511,0.416515798212804,4751357.0,15.6854174146749,51.0267630588547,3.0,6.0,24.062,0.0763030586748123,6.0
170,1996,Bulgaria,15    ,0,8778388331.35463,1049.69161517346,7.02081354716338,681955298.793413,8.75263060196789,3.1,0.0452573672864822,4396000.72315351,0.827526147946169,80380405.7309001,0.0,0.0,51.942,48.9579231027777,23.0649096286021,1908.6,0.103604184091106,0.1779,14.0,999.99999993,58.9780273489085,13.5880471269078,244376000.0,1373670601.4615,31.9283631006364,1.07820399974867,109000000.0,3.76882884910766,1.59999996252762,12.1688352776788,0.29864389759478,95.0,101.642256833576,110630.0,11.0,7.56204102900286,6.00876404903333,47.6272871547004,2.22581911687219,33.3428578062434,1.55363257888491,5.36479533086074,1.12954949591762,1.19401748751796,11.4678140100534,5.36027519477152,0.988884100411909,1.55369495511689,1.88321395305857,0.324919061563913,0.418737319508719,6.63143183548501,0.00847454583917953,-396066891.512086,1172.0,6.4489742746196,6.37942517087556,6.69521633382059,75.5927506101419,-0.515729879636827,1160287.0,20.401342849964,51.1017962295352,4.0,7.0,31.993,-1.21655667196912,7.0
171,1996,Brazil,15    ,0,734491461020.77,4456.77516844925,0.41493965895042,3433696217.55675,10.5789823911509,4.226346,0.277267703826363,2294437384.6728,0.0844772193674778,699063351.393171,0.300798718259959,2489160529.38327,84.155,58.8877578911659,7.32760599940285,2422.2,0.00117787068722318,1.0051,6.407,0.0,6.73016964936479,-2.17522283954734,-18593000000.0,-18498656850.0647,9.15989519972391,1.31698728185474,11200000000.0,77.3561772605288,2.20753552794351,19.7508549153391,17.2670085158108,77.0,15.994278738891,8358140.0,11.0,4.51147374151278,3.55745373474594,63.4232377494618,4.97746955924926,2.01353366708717,20.02019838607,2.36575715294155,0.81328799528289,1.87504174839459,12.0450901229555,1.97611760696917,4.23365034632596,3.66641291434021,2.78936644524903,0.51664559941468,2.07820038761615,10.4357821711751,0.00712792109882433,-22908925480.0517,143617.0,8.53212974862519,8.09186574552944,7.01060399840489,19.7308618903249,1.59943182585815,16127983.0,12.4896855246739,50.5231066647642,3.0,7.0,21.698,-1.54000140039565,7.0
172,1996,United Kingdom,15    ,0,1157488208180.18,19891.8777649674,0.492401493008477,6648798879.79486,13.5417359408269,5.0,0.736160305867392,9940225378.06622,1.58767041066747e-05,214379.960211608,0.0,0.0,30.3562,54.7184444802172,24.6270550011549,7299.9,0.00565372901663875,0.641,10.9,0.0,25.7370472044641,0.168876082606428,1525000000.0,2379095163.80655,52.7501238248461,1.9442653960693,27390452985.1336,76.4610018960154,2.53865444674479,16.3394531072646,18.8412553749658,94.0,4.08257220302704,241930.0,11.0,8.80865498358431,4.21369034244417,80.185651953736,2.55738633422079,2.0307737713356,1.46773193812842,1.2280530590248,1.38655429440938,2.33519366556066,11.0056930626796,8.30816753246158,1.43145761935118,4.43900358686708,0.692254195099901,1.39405209829223,1.58600498671942,11.113961525699,0.153161553720525,-844312012.480499,4384.0,7.5216424063847,7.95033696459954,6.99170584722174,240.428843053776,0.254626384215086,8380291.0,18.373620116144,51.3748069742417,2.0,5.0,21.587,-0.0229336996510548,7.0
173,1996,Belarus,15    ,0,11587464870.8149,1140.49851090698,4.9260799795361,725417569.197584,20.6057356083934,4.6,0.707476067967124,104183361.135461,0.0,0.0,0.0,0.0,35.264,51.0597825036494,19.2684632670484,2189.1,0.0,0.0013,13.1,0.0,46.3499639281231,-4.0749231648172,-781730.0,-601330769.230769,21.0501221081421,0.708145154900563,104500000.0,2.7746393197203,2.79999999865592,20.5516912080534,23.5190200959971,98.0,53.7150009839502,202840.0,10.0,0.580757170676965,2.49573665159367,24.3631954758997,1.77385219658712,67.8534332332134,1.92339395539712,2.06737300722844,0.563523341144888,0.874471619852351,7.20261412020992,1.06810623736632,0.161630345232676,0.581428275597608,0.168720406738959,0.243987462119689,0.212096596035532,2.1269608091086,0.0414812346564264,-30800000.0,1255.0,6.26743214432465,7.34566859526207,7.97241553500921,50.0887398935121,-0.334086976751416,1661114.0,23.935039487223,53.1074440008389,3.0,6.0,31.692,-1.53225164367867,7.0
174,1996,Japan,14    ,0,3863969754221.01,30726.3027810434,0.296996573020215,14525241096.357,20.9898054916293,3.2799471,0.00116458572588599,56956510.5544785,0.00022543666686083,11025453.6098293,0.00248936565777064,121747655.161154,4.2322,44.3596227247578,21.4118046698835,6154.5,4.57530540956009e-05,108.7791,7.1,0.0,9.47906921723545,0.433638280517049,2280100000000.0,20960827953.1638,50.5605739907776,0.00429569397400591,207641498.396358,114.734902404773,3.0999299474165,15.4482567649835,30.8651522070174,99.0,-0.496420147952549,364500.0,12.0,1.24131881042997,2.23271153384476,73.5204678172178,18.2272617349769,0.594364198704945,3.61080596937078,0.638922024867058,1.0979003175587,1.06895912687392,25.2382133723523,0.728401221355088,9.01174371926348,24.4537659705634,1.24223053668908,1.10384240004753,1.24269710460091,31.708484748694,0.00039862436375765,56995323550.204,4818.0,6.93591952691281,6.25087127053086,6.00343277092422,345.012345679012,0.253188880298405,33764118.0,34.3575386591172,50.8043002031953,3.0,6.0,21.855,-0.335332035932908,6.0
175,1996,Czech Republic,11    ,0,51997842332.7957,5040.87518001719,2.29442991258683,1511717688.08646,20.9978193994625,3.8,0.0817540033217023,53864784.5442172,0.0,0.0,0.0,0.0,21.469,46.0005760625488,19.5492841325906,4192.7,0.256374509325255,27.1452,10.9,0.0,38.3168292873398,-4.85959186995626,-88364000000.0,-3255234811.31102,27.2179696383871,2.14266287582651,1435279128.15383,65.7041743572103,4.22281457200553,19.6521336470257,35.5955590312493,97.0,9.97328680335745,77270.0,10.0,2.46893648966942,1.68765362402725,85.2354424662477,1.87270330903582,6.86939785997869,0.671451381942503,1.65731115603259,0.472003087457278,0.752754249635974,12.2956210440828,6.38756804167413,0.304050909575559,2.37025484765726,0.410588957092134,0.381819182555156,0.381970593233412,13.4648275803766,0.00804455083521403,-888628560.482148,644.0,6.50860389308281,6.17411405024641,6.37767651557604,133.496065743497,-0.11638129923463,1189927.0,15.4813512431897,51.395657572062,3.0,6.0,25.487,0.394952461163172,8.0
176,1996,Kazakhstan,11    ,0,16329932653.0593,1048.27601555507,8.1984291297722,1706524161.53588,16.2776824365453,3.9,4.63675792417991,965153116.963739,0.633816284192301,131930493.735829,0.0,0.0,44.417,57.35294147356,11.3502465158985,722.5,0.801639414012077,67.303333333,10.7,8e-05,35.2688049307021,-0.735963426303392,-10419400000.0,-154812540.241468,12.1145104768577,5.40518497016958,1137000000.0,34.3644211913505,0.500000002073534,12.9111452398683,20.5254926064968,95.0,38.8996311465469,2699700.0,11.0,0.491526868317011,0.527711528946859,33.4654839527088,9.43437574145523,54.8440138913054,0.0657530157975809,1.25391222175723,0.356448605489178,0.0884857031695883,11.1989752876688,0.950446327926531,0.407024658038487,1.8548218123886,0.165570110734386,0.442694534695784,0.0458659795042791,3.15750699492686,0.376172999501319,-220100000.49636,12065.0,7.21288009315208,7.83285688352584,7.74065778246402,5.7702315072045,-1.51455806421477,1114378.0,12.7872761795216,51.6026075585013,4.0,7.0,44.057,-1.56448049934762,7.0
177,1996,Greece,8    ,0,128626960237.718,12114.1488621505,0.653302480240458,967488709.037699,13.1167046273014,2.7,0.0259510761394907,38431467.6764945,0.0012276678969394,1818077.9419355,0.0,0.0,13.2224,46.872473829584,22.1241407992123,3710.3,0.00952770362709704,0.7064,9.5,-100.0,14.2869572693077,-8.92231890089145,-9193257900.0,-13014238250.2831,48.9737808742502,0.725345057897475,1058000000.0,63.0884608002664,2.86212884645293,17.6078259335143,23.3538691957757,90.0,7.63570000948354,128900.0,12.0,3.13499037576366,5.75027198928781,71.4026278349653,1.56414762741652,16.9001590091221,1.3825424721734,4.35350238513683,0.332245376182107,0.929784919240104,25.4623817892711,3.81286354401492,5.33661740558292,2.64534802816509,7.06145111463639,0.622721326987838,1.32232612507306,18.9954356961955,0.000939960482420023,3012413788.22197,780.0,7.76502949468365,7.28262349613668,7.24224936372817,82.3025601241272,0.44067053086068,3133137.0,40.8828722348017,50.2837402373682,2.0,6.0,27.761,0.00933795115503665,6.0
178,1996,Sweden,8    ,0,243597037339.192,27555.5542245834,0.237375370972613,674129437.286253,14.20504905559,8.2848299,0.0,0.0,0.0192320572572725,54617696.3666458,0.0,0.0,8.046,57.1649435878875,27.4477498884948,4893.6,0.0,6.706,10.6,0.0,36.8333743093386,6.17797388750146,119360000000.0,17798985982.7021,68.0874811255339,1.90621614181446,5491883747.97059,79.3751384014169,1.51786123912999,25.8898823772984,20.4052742588735,99.0,1.03930775209801,410340.0,13.0,6.41104010356809,1.73825320837278,82.7346225864083,4.13326812198068,2.12532614408506,1.80678762752931,1.04199858609597,0.844798824425499,0.902158005907105,10.8543373100236,7.57870818913826,0.577993597571091,1.41566775756193,0.718617506397024,0.473919813417124,0.307182275189346,4.90654036767916,0.0,-8826916805.84551,390.0,6.82471233909901,6.81072119123355,6.46850708650524,21.5455427206707,0.159147080582875,1155126.0,15.5701804932985,50.5848735436011,4.0,7.0,16.086,-0.398806286729132,6.0
179,1996,Kenya,8    ,0,9395315026.70601,333.785839624107,0.951612337597288,112480178.950366,15.0491735785101,6.0471878,0.0,0.0,0.00272920875992372,322591.330083236,5.46122425023315,645514414.520189,112.2472,96.1133954142001,5.29155839789978,1402.6,0.0,57.1149,11.918,4519900600.0,25.2006019494243,-6.91090680496164,-47546900600.0,-832478050.386151,0.947784997541898,0.902160125818836,108672931.624341,36.1412725816158,4.14683926716712,15.1805673853703,15.0038226855311,87.0,41.9887739106906,569140.0,12.0,4.95450804292256,8.92405075270427,41.9884480596092,0.782316535907898,0.212031611698587,0.0474595288286182,5.70539452192055,5.67793327650087,40.6319084226117,12.4251354748565,3.52523605376219,16.0885950724481,7.15011004942423,1.84023937266622,6.32181060430893,8.52422990519397,17.2660835241383,0.0,-225900402.521934,73786.0,7.56422429940338,6.05224252505773,4.84081510306456,49.4566082159047,2.88799130627553,1842090.0,35.2245224126586,50.3006938640987,3.0,6.0,81.421,2.50063725422482,6.0
